Applicant,Proprietery_Name,Active_Ingredient,Dosage_Form,Pack_Size,Quantity,NAPPI_Code,Manufacturer_Price,Logistics_Fee,SEP,Effective_Date
Fresenius Kabi South Africa (Pty) Ltd,ITN 8010 XA ,Copper sulfate,TPN,1520,1.0,706708001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8010 XA ,Fat emulsions,TPN,1520,1.0,706708001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8010 XA ,Glucose,TPN,1520,1.0,706708001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8010 XA ,Iodine,TPN,1520,1.0,706708001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8010 XA ,Magnesium (different salts in combination),TPN,1520,1.0,706708001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8010 XA ,Manganese,TPN,1520,1.0,706708001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8010 XA ,Nicotinamide,TPN,1520,1.0,706708001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8010 XA ,"Potassium phosphate, incl. comb. with other potassium salts",TPN,1520,1.0,706708001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8010 XA ,Pyridoxine (vit B6),TPN,1520,1.0,706708001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8010 XA ,Riboflavin (vit B2),TPN,1520,1.0,706708001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8010 XA ,Selenium,TPN,1520,1.0,706708001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8010 XA ,Sodium chloride,TPN,1520,1.0,706708001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8010 XA ,Sodium fluoride,TPN,1520,1.0,706708001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8010 XA ,Thiamine (vit B1),TPN,1520,1.0,706708001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8010 XA ,Zinc chloride,TPN,1520,1.0,706708001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,Nitrogen,TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,Calcium (different salts in combination),TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,Calcium pantothenate,TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,Copper sulfate,TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,Fat emulsions,TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,Glucose,TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,Iodine,TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,Magnesium (different salts in combination),TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,Manganese,TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,Nicotinamide,TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,"Potassium phosphate, incl. comb. with other potassium salts",TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,Pyridoxine (vit B6),TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,Riboflavin (vit B2),TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,Selenium,TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,Sodium chloride,TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,Sodium fluoride,TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,Thiamine (vit B1),TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8009 XA ,Zinc chloride,TPN,1520,1.0,706709001.0,2876.340051179911,267.2009883609753,3615.0721954720193,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,Kabiven Peripheral ,Glucose,INF,1440,1.0,706910001.0,1320.942750335754,122.71052871971487,1660.2012709137891,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,Kabiven Peripheral ,Amino acids,INF,1440,1.0,706910001.0,1320.942750335754,122.71052871971487,1660.2012709137891,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,Kabiven Peripheral ,Refined soya oil,INF,1440,1.0,706910001.0,1320.942750335754,122.71052871971487,1660.2012709137891,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,Kabiven Peripheral ,Glucose,INF,1440,4.0,706910002.0,5283.771001343016,490.8421148788595,6640.8050836551565,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,Kabiven Peripheral ,Amino acids,INF,1440,4.0,706910002.0,5283.771001343016,490.8421148788595,6640.8050836551565,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,Kabiven Peripheral ,Refined soya oil,INF,1440,4.0,706910002.0,5283.771001343016,490.8421148788595,6640.8050836551565,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,Nitrogen,TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,Calcium (different salts in combination),TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,Calcium pantothenate,TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,Copper sulfate,TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,Fat emulsions,TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,Glucose,TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,Iodine,TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,Magnesium (different salts in combination),TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,Manganese,TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,Nicotinamide,TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,"Potassium phosphate, incl. comb. with other potassium salts",TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,Pyridoxine (vit B6),TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,Riboflavin (vit B2),TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,Selenium,TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,Sodium chloride,TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,Sodium fluoride,TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,Thiamine (vit B1),TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 2102 XA,Zinc chloride,TPN,1610,1.0,707129001.0,2459.6702306015763,228.4939558482339,3091.3888144172815,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Amino acids,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Calcium (different salts in combination),INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Calcium pantothenate,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Copper sulfate,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Fat emulsions,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Glucose,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Iodine,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Magnesium (different salts in combination),INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Manganese,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Nicotinamide,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,"Potassium phosphate, incl. comb. with other potassium salts",INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Pyridoxine (vit B6),INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Riboflavin (vit B2),INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Selenium,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Sodium chloride,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Sodium fluoride,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Thiamine (vit B1),INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Zinc chloride,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Manganese,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Nicotinamide,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,"Potassium phosphate, incl. comb. with other potassium salts",INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Pyridoxine (vit B6),INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Riboflavin (vit B2),INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Selenium,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Sodium chloride,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Sodium fluoride,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Thiamine (vit B1),INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011A ,Zinc chloride,INF,1,1.0,707272001.0,2568.0899510075096,238.5657331537031,3227.6540367853945,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011 XA ,Amino acids,INF,1,1.0,707273001.0,2536.9936308140855,235.67700395540686,3188.571229984916,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011 XA ,Calcium (different salts in combination),INF,1,1.0,707273001.0,2536.9936308140855,235.67700395540686,3188.571229984916,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011 XA ,Calcium pantothenate,INF,1,1.0,707273001.0,2536.9936308140855,235.67700395540686,3188.571229984916,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011 XA ,Copper sulfate,INF,1,1.0,707273001.0,2536.9936308140855,235.67700395540686,3188.571229984916,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011 XA ,Fat emulsions,INF,1,1.0,707273001.0,2536.9936308140855,235.67700395540686,3188.571229984916,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011 XA ,Glucose,INF,1,1.0,707273001.0,2536.9936308140855,235.67700395540686,3188.571229984916,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011 XA ,Iodine,INF,1,1.0,707273001.0,2536.9936308140855,235.67700395540686,3188.571229984916,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 8011 XA ,Magnesium (different salts in combination),INF,1,1.0,707273001.0,2536.9936308140855,235.67700395540686,3188.571229984916,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,Fresenuis Ceftriaxone 250Mg,Ceftriaxone ,INJ,2,10.0,707948001.0,287.5192200434516,26.70943574174141,361.36295415297195,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,Fresenuis Ceftriaxone  500Mg,Ceftriaxone ,INJ,2,10.0,707949001.0,467.27960344347065,43.408487751579244,587.2913048743073,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,Fresenuis Ceftriaxone  1G,Ceftriaxone ,INJ,3.5,10.0,707950001.0,503.7093715447904,46.79267385935212,633.0773522147638,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,Fresenuis Ceftriaxone 2G,Ceftriaxone ,INJ,30,1.0,707951001.0,45.17899881721565,4.196956174276864,56.78234824021639,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,Fresenuis Ceftriaxone 2G,Ceftriaxone ,INJ,50,1.0,707964001.0,75.36293136611044,7.000928050403703,94.71843832899127,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3014 XA,Nitrogen,TPN,750,1.0,708301001.0,1276.7462679863195,118.60484456703517,1604.6537794363578,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3014 XA,Glucose,TPN,750,1.0,708301001.0,1276.7462679863195,118.60484456703517,1604.6537794363578,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3014 XA,Lipid,TPN,750,1.0,708301001.0,1276.7462679863195,118.60484456703517,1604.6537794363578,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3014 XA,Sodium,TPN,750,1.0,708301001.0,1276.7462679863195,118.60484456703517,1604.6537794363578,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3014 XA,Potassium,TPN,750,1.0,708301001.0,1276.7462679863195,118.60484456703517,1604.6537794363578,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3014 XA,Magnesium (different salts in combination),TPN,750,1.0,708301001.0,1276.7462679863195,118.60484456703517,1604.6537794363578,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3014 XA,Phosphate,TPN,750,1.0,708301001.0,1276.7462679863195,118.60484456703517,1604.6537794363578,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3014 XA,Zinc ,TPN,750,1.0,708301001.0,1276.7462679863195,118.60484456703517,1604.6537794363578,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3014 XA,Copper,TPN,750,1.0,708301001.0,1276.7462679863195,118.60484456703517,1604.6537794363578,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3014 XA,Manganese,TPN,750,1.0,708301001.0,1276.7462679863195,118.60484456703517,1604.6537794363578,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3015 X,Nitrogen,TPN,1000,1.0,708727001.0,1407.9027087126494,130.78877621920788,1769.4952076716359,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3015 X,Glucose,TPN,1000,1.0,708727001.0,1407.9027087126494,130.78877621920788,1769.4952076716359,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3015 X,Lipid,TPN,1000,1.0,708727001.0,1407.9027087126494,130.78877621920788,1769.4952076716359,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3015 X,Sodium,TPN,1000,1.0,708727001.0,1407.9027087126494,130.78877621920788,1769.4952076716359,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3015 X,Potassium,TPN,1000,1.0,708727001.0,1407.9027087126494,130.78877621920788,1769.4952076716359,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3015 X,Magnesium (different salts in combination),TPN,1000,1.0,708727001.0,1407.9027087126494,130.78877621920788,1769.4952076716359,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3015 X,Phosphate,TPN,1000,1.0,708727001.0,1407.9027087126494,130.78877621920788,1769.4952076716359,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3015 X,Zinc ,TPN,1000,1.0,708727001.0,1407.9027087126494,130.78877621920788,1769.4952076716359,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3015 X,Copper,TPN,1000,1.0,708727001.0,1407.9027087126494,130.78877621920788,1769.4952076716359,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITN 3015 X,Manganese,TPN,1000,1.0,708727001.0,1407.9027087126494,130.78877621920788,1769.4952076716359,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,Aminoven Infant 10%,Amino Acids,SOL,100,1.0,710271001.0,131.17565745691573,12.185716812937528,164.86558041033123,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,Aminoven Infant 10%,Amino Acids,SOL,1000,1.0,710272001.0,1312.8077690960922,121.95482007996488,1649.9769775524658,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,Aminoven Infant 10%,Amino Acids,SOL,1000,1.0,710272002.0,1312.8077690960922,121.95482007996488,1649.9769775524658,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,Nitrogen,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,Chloride,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,Magnesium chloride,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,Calcium,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,Zinc,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,Fluoride,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,riboflavine,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,Pantothenic acid,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,Ascorbic Acid,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,Biotin,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,Folic acid,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,Cyanocobalamin,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,Vitamin A,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,Vitamin D2,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,vitamin E,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,Vitamin K,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,Iron,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,Chromium,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 101,Molybdenum,TPN,150,1.0,710360001.0,480.2190118461036,44.610509297179036,603.5539493147751,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 102,Nitrogen,TPN,150,1.0,710361001.0,810.1391427573228,75.2588274692595,1018.2076657605696,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 102,Glucose,TPN,150,1.0,710361001.0,810.1391427573228,75.2588274692595,1018.2076657605696,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 102,Lipid,TPN,150,1.0,710361001.0,810.1391427573228,75.2588274692595,1018.2076657605696,2025-01-29 00:00:00
Fresenius Kabi South Africa (Pty) Ltd,ITNBABY 102,Sodium,TPN,150,1.0,710361001.0,810.1391427573228,75.2588274692595,1018.2076657605696,2025-01-29 00:00:00
